PC1,New_Column
4.008195940996373,1.0
1.02152650007209,1.0
2.156184421795335,1.0
1.5815110113754054,1.0
3.093412239594918,1.0
0.33433795210088646,1.0
1.9802955185705426,1.0
2.066912445642147,1.0
1.3802234132831237,1.0
-2.067947631415207,-1.0
0.8662767572713882,1.0
-1.4355534496162512,-1.0
-2.192224188131087,-1.0
-1.571671059405276,-1.0
-0.2978515232103099,1.0
-2.192224188131087,-1.0
-2.067947631415207,-1.0
0.14799585099156873,-1.0
-0.6574751203016155,-1.0
1.9465993507514745,1.0
-1.5143482242642883,-1.0
0.2622423245591865,1.0
2.440874474355549,1.0
-1.1145697953241849,-1.0
-1.5879353403294518,-1.0
1.989956077233686,1.0
1.4457238389219218,1.0
3.7254189372544566,1.0
1.9973093029196292,1.0
-1.8418994462377034,-1.0
-1.650221487433831,-1.0
-1.7891218635975659,-1.0
3.1532540707544294,1.0
1.895933374112291,1.0
-1.5143482242642883,-1.0
0.3642656598660282,1.0
-1.6119153993937891,-1.0
2.268510749200564,1.0
1.8980948250050143,1.0
0.16815108973577192,1.0
1.496166421731522,1.0
1.4173262003719327,1.0
1.7419889117125316,1.0
1.0789260020633484,1.0
-1.5143482242642883,-1.0
-0.11142858219389673,1.0
-1.7891218635975659,-1.0
2.7405227845341904,1.0
-1.3155772394456284,-1.0
-2.067947631415207,-1.0
2.607739838863464,1.0
1.306541462439391,1.0
1.41784376652482,1.0
2.9454979218577995,1.0
-1.6114464330769303,-1.0
-1.4355534496162512,-1.0
3.861927136949244,1.0
3.526108172270867,1.0
-1.0575447568517824,-1.0
1.8484875860477066,1.0
-1.5143482242642883,-1.0
-1.8418994462377034,-1.0
-0.3739240441350928,-1.0
1.6590318971528368,1.0
-0.24279915856595682,1.0
1.9973093029196292,1.0
-1.0575447568517824,-1.0
0.36211636455344287,1.0
0.2487332624560732,1.0
1.8383418297822094,1.0
-1.5143482242642883,-1.0
3.6326852928647537,1.0
1.0654436883125165,1.0
0.9899941105700795,1.0
2.4180915132600536,1.0
1.8042508232292145,1.0
-2.067947631415207,-1.0
-1.6009774533524568,-1.0
0.10255332960637287,-1.0
2.188215122831093,1.0
2.228698429298231,1.0
2.2382565287172405,1.0
2.7405227845341904,1.0
-1.5900484275149687,-1.0
3.046631320771929,1.0
0.6671401941141255,1.0
-1.4076715915379545,-1.0
-1.4801819176889743,1.0
0.6277771391199876,1.0
-1.0164619692045704,1.0
1.9490955887265007,1.0
-1.2856644180392112,-1.0
-0.37785652126880026,-1.0
-2.067947631415207,-1.0
0.702176740910656,1.0
-1.6114464330769303,-1.0
0.7902242599481176,1.0
1.9544063786454065,1.0
1.0072002784240408,1.0
-0.9707632056651172,-1.0
-1.571671059405276,-1.0
-1.5900484275149687,-1.0
0.34396779167521063,1.0
-1.8418994462377034,-1.0
-2.067947631415207,-1.0
2.0150943124988823,1.0
-1.4206486957926423,1.0
-0.5430205608845111,-1.0
-2.067947631415207,-1.0
-1.571671059405276,-1.0
2.2005632794953116,1.0
3.125624833852136,1.0
-0.1269761572012678,-1.0
-1.3749606618769308,-1.0
0.5369814926804102,1.0
-0.6574751203016155,-1.0
-1.2856644180392112,-1.0
1.907925275422282,1.0
-1.0608921255967354,1.0
1.4406266144243836,1.0
-0.6239064671077994,1.0
-2.3872030434574896,-1.0
-1.5143482242642883,-1.0
0.15620738040634718,1.0
-1.6395202671203222,-1.0
2.741417887279242,1.0
-2.192224188131087,-1.0
-1.873271939837095,-1.0
0.7485264068671668,1.0
-2.067947631415207,-1.0
-2.067947631415207,-1.0
-2.067947631415207,-1.0
-1.648363679915198,-1.0
-1.7348211628538757,-1.0
2.34744220896856,1.0
2.394721574066549,1.0
-1.4206486957926423,1.0
-0.6819853054480497,1.0
-1.5886887075618306,-1.0
2.156184421795335,1.0
0.7583165033597651,1.0
-1.2718142843909044,1.0
-1.8418994462377034,-1.0
-2.067947631415207,-1.0
1.6655689729199272,1.0
1.307961948887667,1.0
0.8550302018671335,1.0
-0.5744803779541702,-1.0
1.2470523811541754,1.0
-1.4355534496162512,-1.0
0.418475240682466,1.0
-1.4076715915379545,-1.0
-1.6009774533524568,-1.0
-2.067947631415207,-1.0
2.846964746392247,1.0
-0.0421858739493786,1.0
1.3248105880087666,1.0
-1.4206486957926423,-1.0
-2.186670364210061,-1.0
-2.067947631415207,-1.0
-2.067947631415207,-1.0
-1.2790020003329252,-1.0
-1.2856644180392112,-1.0
0.7712538947922428,1.0
-2.067947631415207,-1.0
2.700522557579161,1.0
1.510971721453281,1.0
2.1634505467668723,1.0
1.006051536382302,1.0
-2.186670364210061,-1.0
-1.0575447568517824,-1.0
-2.067947631415207,-1.0
-1.2856644180392112,-1.0
1.352751791344249,1.0
-1.648363679915198,-1.0
0.9716779914083542,1.0
-1.5143482242642883,-1.0
2.1866453958628203,1.0
-0.014589187340674537,1.0
1.3471817021611554,1.0
1.456992872579952,1.0
-0.1345110222605825,1.0
0.6439580361209485,1.0
2.675274902002832,1.0
-1.4076715915379545,-1.0
-0.15654473209024983,-1.0
1.964237810281424,1.0
-1.4355534496162512,-1.0
-1.5143482242642883,-1.0
-1.6395202671203222,-1.0
-1.4076715915379545,-1.0
-1.4706650518337157,-1.0
-1.4706650518337157,-1.0
-1.4706650518337157,-1.0
1.5668813080303428,1.0
0.8273160505715509,1.0
-1.571671059405276,-1.0
-1.6114464330769303,-1.0
0.45209182199205755,1.0
2.8634625278196655,1.0
-2.067947631415207,-1.0
-1.0305914444512587,-1.0
0.40665272539618214,1.0
-1.7891218635975659,-1.0
-1.6009774533524568,-1.0
2.1832519291515324,1.0
-2.067947631415207,-1.0
-0.06432815424473698,-1.0
-0.07287390340261879,-1.0
-2.067947631415207,-1.0
-1.072534991250708,1.0
-0.12678773116830408,-1.0
1.824975803347863,1.0
-2.067947631415207,-1.0
2.1634505467668723,1.0
0.794920153166896,1.0
2.4595407774107,1.0
2.9562895104951528,1.0
3.7926032063940007,1.0
-1.2856644180392112,-1.0
2.5197991638220443,1.0
2.4238233555414315,1.0
-1.4355534496162512,-1.0
-1.8418994462377034,-1.0
1.9941474857372274,1.0
-1.5143482242642883,-1.0
-2.067947631415207,-1.0
-0.9718731139774965,1.0
-0.06432815424473698,-1.0
1.4760648319733392,1.0
-1.6424919280459984,-1.0
-1.8418994462377034,-1.0
1.4173262003719327,1.0
-1.1635057072227042,-1.0
1.5037551487303054,1.0
0.6423645667287433,1.0
-0.09073386400950267,1.0
-2.067947631415207,-1.0
1.5382283679360875,1.0
1.1997641747081174,-1.0
0.03196048108644157,1.0
2.9780216631300807,1.0
-2.067947631415207,-1.0
2.131419845731114,1.0
-1.4076715915379545,-1.0
-2.067947631415207,-1.0
-1.648363679915198,-1.0
0.09462171534332794,1.0
-1.0449809021259113,1.0
1.2792099075646972,1.0
-1.5143482242642883,-1.0
-2.186670364210061,-1.0
2.0445701408093675,1.0
-2.067947631415207,-1.0
2.1676393785498718,1.0
-1.4706650518337157,-1.0
-1.873271939837095,-1.0
1.61084785222239,1.0
1.9477020639623217,1.0
3.564526654857564,1.0
-1.38353624183625,-1.0
1.964237810281424,1.0
0.19481032516558677,1.0
-1.7891218635975659,-1.0
-1.4706650518337157,-1.0
-2.067947631415207,-1.0
1.3852954993361755,1.0
-2.067947631415207,-1.0
-0.562682946553048,-1.0
1.6475860556550548,1.0
2.1634505467668723,1.0
-2.192224188131087,-1.0
-0.12678773116830408,-1.0
-2.186670364210061,-1.0
1.7658963979150233,1.0
-1.0971304818670455,-1.0
-0.3824567853668759,-1.0
-1.6395202671203222,-1.0
1.6806380629499305,1.0
0.015917978788876658,1.0
4.298840088012415,1.0
-1.571671059405276,-1.0
-1.6395202671203222,-1.0
-1.5818397729726954,-1.0
-2.186670364210061,-1.0
-1.5900484275149687,-1.0
-2.067947631415207,-1.0
-1.6114464330769303,-1.0
-1.6009774533524568,-1.0
1.1997641747081174,-1.0
-0.013734578037126785,1.0
0.1629609490717844,1.0
-1.633300633542721,-1.0
-1.7891218635975659,-1.0
1.4782220325889368,1.0
0.9372452494898225,1.0
3.6651500704078805,1.0
-2.067947631415207,-1.0
-0.12678773116830408,-1.0
2.0652157341958186,1.0
1.8815590786859115,1.0
-1.5900484275149687,-1.0
-2.067947631415207,-1.0
-1.1145697953241849,-1.0
-1.5754106510277068,-1.0
2.9052965540719224,1.0
2.924892627612471,1.0
2.799403680465127,1.0
-0.023915693301148594,1.0
1.7060289703072478,1.0
-1.6114464330769303,-1.0
1.8412150147301185,1.0
-0.12678773116830408,-1.0
1.1997641747081174,-1.0
-1.0575447568517824,-1.0
-2.067947631415207,-1.0
0.7742471951702354,1.0
1.9185422100277973,1.0
-1.6395202671203222,-1.0
-1.648363679915198,-1.0
-1.2856644180392112,-1.0
-1.6114464330769303,-1.0
0.5231989816395323,1.0
1.5563741059132354,1.0
2.7132634145868404,1.0
-2.186670364210061,-1.0
-1.5811241397295448,-1.0
-1.4706650518337157,-1.0
-0.15070902195438643,-1.0
-1.6215838679132564,-1.0
3.3184065197169317,1.0
-1.5143482242642883,-1.0
1.1997641747081174,-1.0
-0.15198607571433742,1.0
2.6918106483219346,1.0
-1.5886887075618306,-1.0
-0.12678773116830408,-1.0
0.12532233580202853,1.0
-1.5754106510277068,-1.0
-1.4706650518337157,-1.0
-0.5929982294277194,-1.0
-2.067947631415207,-1.0
-1.8418994462377034,-1.0
0.244253748386349,1.0
0.13045013708757106,1.0
-1.5143482242642883,-1.0
-1.4076715915379545,-1.0
2.6918106483219346,1.0
-2.067947631415207,-1.0
-0.021015603594087204,1.0
-2.186670364210061,-1.0
-1.571671059405276,-1.0
-2.192224188131087,-1.0
0.33823228276847134,1.0
0.027777065745750854,1.0
-2.186670364210061,-1.0
2.292071139897144,1.0
-2.067947631415207,-1.0
2.6305302569184836,1.0
1.3699335551314034,1.0
-1.4076715915379545,-1.0
-1.5796967323243658,-1.0
-0.6354718147291061,1.0
-2.067947631415207,-1.0
-1.648363679915198,-1.0
-1.5754106510277068,-1.0
2.212386458665392,1.0
-0.01443787251408557,1.0
0.561102758932787,1.0
-0.562682946553048,-1.0
-1.6114464330769303,-1.0
-0.6574751203016155,-1.0
3.364220611774546,1.0
-2.186670364210061,-1.0
-1.4706650518337157,-1.0
2.910790848788244,1.0
2.439773265011111,1.0
-1.4355534496162512,-1.0
0.01409462729949014,1.0
0.585852571592828,1.0
-2.067947631415207,-1.0
-2.067947631415207,-1.0
-1.4206486957926423,1.0
-0.4648102462894119,1.0
1.0244591056521388,1.0
-1.7891218635975659,-1.0
-1.648363679915198,-1.0
0.6964863231047994,1.0
0.14799585099156873,-1.0
1.3922043114970186,1.0
-1.5689815290827185,-1.0
1.6059154189391365,1.0
2.2885586976390746,1.0
-1.2856644180392112,-1.0
0.016532003264106046,1.0
2.468124925235034,1.0
-2.186670364210061,-1.0
-2.067947631415207,-1.0
-1.1145697953241849,-1.0
-1.4076715915379545,-1.0
2.8767724274756565,1.0
-1.4076715915379545,-1.0
-0.24385709006584547,1.0
-1.3155772394456284,-1.0
-1.38353624183625,-1.0
-1.5811241397295448,-1.0
-0.06432815424473698,-1.0
2.281938347205934,1.0
1.8163891453032777,1.0
-0.12678773116830408,-1.0
-2.067947631415207,-1.0
2.603676589647654,1.0
-0.6574751203016155,-1.0
-2.192224188131087,-1.0
-1.5678495309663376,-1.0
0.46992179496675524,1.0
0.1367167757517688,1.0
-0.04838782286509983,1.0
2.8473253006211685,1.0
-1.4355534496162512,-1.0
