PC1,New_Column
3.038849598519311,1.0
-3.384588069122844,-1.0
-3.6867614153813646,-1.0
1.7959016668942507,1.0
3.329471698689993,1.0
4.626564965801898,1.0
-3.288775838817198,-1.0
3.049102643445311,1.0
-0.3554513783300269,1.0
-3.7142543796158405,-1.0
-3.0988124234775216,-1.0
-3.6878044454198182,-1.0
3.171012511407498,1.0
-3.7384035907659583,-1.0
-2.499083921431658,-1.0
5.149573889167503,1.0
3.3227393429222905,1.0
-3.412082787250905,-1.0
-3.531007724387781,-1.0
-3.443882791149873,-1.0
2.059894843121569,1.0
-0.4847734132117026,-1.0
-3.085363493261099,-1.0
-3.6098074980283794,-1.0
2.483449742257065,1.0
2.783146891811287,1.0
3.6918980650347426,1.0
-3.5134171381218953,-1.0
-3.6098074980283794,-1.0
-3.6552400022030205,-1.0
-3.329072940912364,-1.0
-3.64508112048491,-1.0
-3.524273461222709,-1.0
-3.8262971510509796,-1.0
-3.30543932329552,-1.0
-2.6795111482870104,-1.0
2.394697452333215,1.0
1.9931697266017387,1.0
-3.846663031023499,-1.0
-3.602008326201268,-1.0
3.2439832737378214,1.0
3.0710364162812356,1.0
4.9228584639674136,1.0
-3.5947739149570928,-1.0
-3.4237474616269483,-1.0
3.535994650399276,1.0
3.4747150320060474,1.0
-3.5644738801369873,-1.0
-3.700548529778866,-1.0
-3.279635186669257,-1.0
-3.6519035894983274,-1.0
2.432776579080802,1.0
5.957851698058654,1.0
2.9841541265186313,1.0
5.563258875700309,1.0
3.492407098508287,1.0
-3.6103190658851525,-1.0
3.7697283203628578,1.0
-3.531007724387781,-1.0
-2.6768340895350664,-1.0
-2.424821840316207,-1.0
-3.535760438692386,-1.0
2.9463312566903883,1.0
3.8870653414673453,1.0
-3.6098074980283794,-1.0
-3.6321411779802784,-1.0
-3.511847059154818,-1.0
-3.4984117699225528,-1.0
1.6415287910877137,1.0
2.54216491833448,1.0
4.2640124609033965,1.0
-3.2465504381184145,-1.0
-3.805209514024222,-1.0
-3.063602572375251,-1.0
-2.384387528796974,-1.0
-3.732044695398953,-1.0
4.495506359671879,1.0
-3.5800352150598873,-1.0
-2.6795802953229537,-1.0
2.7119494897903635,1.0
3.78141771679975,1.0
-3.517919003295376,-1.0
-3.531007724387781,-1.0
1.7392009721912915,1.0
-3.65076276199109,-1.0
-3.2652691143922925,-1.0
-1.401023420050747,-1.0
-3.6172961024581003,-1.0
-3.584206266740186,-1.0
1.362852193152825,1.0
3.115488056654565,1.0
-3.5801738232275055,-1.0
-3.607268675452061,-1.0
4.235753757581659,1.0
-3.673829506019446,-1.0
3.48245333856901,1.0
-3.368202482618666,-1.0
-3.760648966800128,-1.0
-3.646986947521059,-1.0
4.164245194368047,1.0
2.553368823137196,1.0
-3.249198292900399,-1.0
1.9141190161024868,1.0
-3.530855219431829,-1.0
2.4985535861210524,1.0
2.37621332144996,1.0
-3.7236466285077263,-1.0
-3.6500601124352445,-1.0
4.178120647527324,1.0
-3.8320843210429527,-1.0
-3.6321411779802784,-1.0
-3.6486287208969563,-1.0
3.0484083246877645,1.0
3.1645536494925106,1.0
4.4615062740138205,1.0
-1.7805384872081296,-1.0
-3.479957680557255,-1.0
-3.6484615541388337,-1.0
5.816117500944597,1.0
-3.3497971243448825,-1.0
-2.9418454589070175,-1.0
3.5004142145898323,1.0
4.3704537078223815,1.0
-3.5260796577578684,-1.0
3.1282762360920757,1.0
3.1656208448645042,1.0
-3.45838567012407,-1.0
-3.9368203478336947,-1.0
-2.1790253210310877,1.0
2.2012565666059545,1.0
2.991903917547022,1.0
-3.694761525786184,-1.0
-3.6321411779802784,-1.0
2.324841822991958,1.0
-3.4040796451598645,-1.0
3.588451996912562,1.0
-3.6498479436047884,-1.0
3.311958131820295,1.0
8.316633788745733,1.0
-3.5110877215292793,-1.0
2.493974252394008,1.0
3.3029576434141616,1.0
-3.5085848444357772,-1.0
-3.666384383237914,-1.0
-3.279635186669257,-1.0
-3.6008042419040818,-1.0
4.406667851976762,1.0
-3.613969185683679,-1.0
0.7409888370692141,1.0
-3.6811488143107245,-1.0
-3.170223099469152,-1.0
-3.6758684461500293,-1.0
-1.8284136985157295,-1.0
4.2817227570622345,1.0
3.9631352128268778,1.0
-3.531007724387781,-1.0
-3.5526487304980527,-1.0
3.084463641144562,1.0
-3.6484615541388337,-1.0
-3.343890876357058,-1.0
-3.8268568463817774,-1.0
5.009482452679217,1.0
3.1224475592062153,1.0
2.897376556586994,1.0
2.5630286823953194,1.0
-3.432180924293746,-1.0
-3.5712597848903176,-1.0
5.265165169041132,1.0
-1.9373794601065035,-1.0
3.3414232899491307,1.0
-3.578007149221471,-1.0
-3.638023326049948,-1.0
3.3227180628336286,1.0
-3.6462188636190285,-1.0
-3.6501824172854387,-1.0
-2.4045780404241324,1.0
-3.8187879980817394,-1.0
1.3401004061583293,1.0
-3.4101049587638514,-1.0
-3.251051696298374,-1.0
4.633708430846022,1.0
4.392290488197168,1.0
3.368656602837459,1.0
4.1686400531571834,1.0
-3.531007724387781,-1.0
2.8143843286042705,1.0
-3.557053408642422,-1.0
-3.1049049739623196,-1.0
-3.6601041964897956,-1.0
3.341979864042097,1.0
-3.9311261760671976,-1.0
3.638472091801076,1.0
-2.6775584432615194,-1.0
-3.538185297284283,-1.0
-3.6484615541388337,-1.0
5.880782732736455,1.0
-3.6098074980283794,-1.0
-3.6417889844676266,-1.0
-3.7822662816981616,-1.0
4.589495041156763,1.0
3.70425440619008,1.0
3.6364541299517392,1.0
1.9523078047284341,1.0
4.5517032053374145,1.0
2.9435661869399414,1.0
-3.1542747079139173,-1.0
-3.8438530153164914,-1.0
4.953809752600414,1.0
2.3875280254887756,1.0
3.5713206563328384,1.0
4.443549068576176,1.0
-1.8284136985157295,-1.0
4.258447045471513,1.0
-3.735331200815255,-1.0
-3.780578921771198,-1.0
-3.8980675624164562,-1.0
-3.8940591988619784,-1.0
-0.4847734132117026,1.0
-3.5043822557857633,-1.0
-3.5043673776109543,-1.0
-3.7561477086201687,-1.0
3.929451406410983,1.0
4.835370851436475,1.0
-3.30543932329552,-1.0
4.204278166669615,1.0
2.248374129044082,1.0
2.446904014196528,1.0
-3.558861657938896,-1.0
2.4227532461698957,1.0
2.2905358642135787,1.0
3.268900609694651,1.0
3.5697383467624078,1.0
3.3091539562390087,1.0
-2.680261629773134,-1.0
-1.3596038732063431,1.0
3.557075841748999,1.0
-1.682217218511103,1.0
5.121556339953315,1.0
-3.272212247011702,-1.0
3.3231621748575986,1.0
3.8744853777350765,1.0
-3.5239596779340925,-1.0
-3.652308300557929,-1.0
3.724572618365387,1.0
4.160366424286898,1.0
-3.4722761534092257,-1.0
-3.337982200215345,-1.0
-3.181529018010727,-1.0
-3.4626980536550342,-1.0
3.2016105939390966,1.0
-3.8283649257065675,-1.0
-3.382215151416091,-1.0
-3.594969720351726,-1.0
-2.675610312124367,-1.0
3.6247135282570957,1.0
-3.5914146803289753,-1.0
3.468944612608515,1.0
-3.6289706227131244,-1.0
-3.6320106843936952,-1.0
-3.48046438774286,-1.0
1.2199655067976538,1.0
-3.6384340827943102,-1.0
2.9278021243841716,1.0
3.6593333281976816,1.0
-3.3911954461346148,-1.0
3.0252111372954986,1.0
4.150834578681996,1.0
3.388038395958414,1.0
5.058486401962337,1.0
-3.4419342232345063,-1.0
-3.548876401010139,-1.0
-2.344241543440261,-1.0
3.6956677667704487,1.0
-2.2067374416444063,-1.0
4.661460680088329,1.0
1.6092766075943916,1.0
0.9120423079592559,1.0
3.4061511801370785,1.0
2.005027956059882,1.0
-3.4040796451598645,-1.0
-2.218420178762523,-1.0
2.4088074481489885,1.0
3.3557916742408653,1.0
3.806779810889248,1.0
2.870205260360396,1.0
-0.4847734132117026,-1.0
3.2359256324908947,1.0
-3.7135699013627517,-1.0
-3.312809605332135,-1.0
-3.4040796451598645,-1.0
-3.7222989983030264,-1.0
3.730448125227702,1.0
3.2830384400763615,1.0
3.8261033412566605,1.0
2.9433612639616658,1.0
2.893953139318935,1.0
3.3157454550793752,1.0
-3.6259840282885527,-1.0
1.3628139480592594,1.0
4.890420986560023,1.0
-3.9202096285663095,-1.0
5.372485501521058,1.0
4.266796598260864,1.0
2.6543226721626656,1.0
-3.429699263143031,-1.0
1.4804960941424707,1.0
3.6556245799172977,1.0
-3.707485598813883,-1.0
3.4945962524372773,1.0
-3.529191064263898,-1.0
-0.11373248767687172,1.0
4.3707061059075345,1.0
4.035034809644401,1.0
3.6978679283562554,1.0
2.030444210277626,1.0
3.800125974378695,1.0
-3.6321411779802784,-1.0
4.4432760548467085,1.0
1.235549155816004,1.0
3.5836550478577336,1.0
-3.4338227606082268,-1.0
-3.6098074980283794,-1.0
4.539621190640941,1.0
4.083379813622137,1.0
-3.8332986888205203,-1.0
-3.7377228909606686,-1.0
-3.6321411779802784,-1.0
3.245497456097508,1.0
-2.334935429011621,1.0
-3.836904118737796,-1.0
3.3934096712957276,1.0
-3.5201331952992936,-1.0
1.0052545770000498,1.0
-3.625500369999574,-1.0
4.484913485200507,1.0
1.5074251875683835,1.0
2.2875921100358214,1.0
3.7877755702953704,1.0
3.6389061854530893,1.0
3.4389629464426528,1.0
1.9585083318118772,1.0
-3.7033033626069316,-1.0
3.5921027874875264,1.0
3.4194856310371495,1.0
3.706291130571334,1.0
-3.376320912899101,-1.0
4.386265895896322,1.0
3.721939351230234,1.0
3.5943556176714626,1.0
5.355591038882656,1.0
-3.668760077398615,-1.0
-3.6294750655460595,-1.0
4.050413437461695,1.0
-3.2898168320526073,-1.0
-3.834772925004596,-1.0
-3.739185647227864,-1.0
3.4769531813753582,1.0
3.5229858960927336,1.0
-3.6424328762627,-1.0
3.5045586445334553,1.0
-2.0586756450744206,-1.0
3.8008131085569303,1.0
1.3829498570503937,1.0
2.433932440306794,1.0
-3.472310766270878,-1.0
-3.513751190817466,-1.0
-1.7568131221917538,-1.0
-3.279635186669257,-1.0
-3.6321411779802784,-1.0
-3.8040615687658947,-1.0
-3.6798038362376277,-1.0
-3.497165749209574,-1.0
6.000283676234678,1.0
-3.5541181713482852,-1.0
-3.8521662009523387,-1.0
4.326674448565827,1.0
-3.639485006428068,-1.0
-3.732315472135125,-1.0
-3.595129332312491,-1.0
-3.0332226673219336,-1.0
3.5070069059172178,1.0
3.001374306934282,1.0
-3.5359799836496992,-1.0
-3.8130340720365026,-1.0
-3.6909664674926135,-1.0
4.160052527684806,1.0
-3.294707137789721,-1.0
-3.236665809328491,-1.0
-3.3666494339416237,-1.0
3.8752751681450546,1.0
6.56318561985099,1.0
-3.698787424488387,-1.0
3.51979784733851,1.0
-3.682626555748322,-1.0
-3.4693128882208932,-1.0
-1.8284136985157295,-1.0
-3.6717694129799816,-1.0
-3.653997515106105,-1.0
-3.6857924874331145,-1.0
-3.1782574743468177,-1.0
-3.5882292062699874,-1.0
-3.3776563604895853,-1.0
-3.3742283848721044,-1.0
4.1183224548077,1.0
4.126160970441505,1.0
3.560011130005907,1.0
4.0490328931873325,1.0
4.104565221656557,1.0
3.8749802492179395,1.0
-3.4034437057141615,-1.0
3.6325942426562032,1.0
3.6030078211690797,1.0
-3.4040796451598645,-1.0
2.588075009443665,1.0
-2.495219192860902,-1.0
-3.4470732845462324,-1.0
-2.073521011819673,-1.0
-3.704371902303922,-1.0
-3.4332034578120143,-1.0
-0.4847734132117026,1.0
7.126463963056697,1.0
-3.6321411779802784,-1.0
2.7556808146807734,1.0
4.0823691774252815,1.0
3.873848901082686,1.0
2.7701848294302924,1.0
3.507596127790147,1.0
4.094892732118911,1.0
-3.279635186669257,-1.0
5.035331551155966,1.0
2.5515987176694077,1.0
-3.505717275843076,-1.0
3.037307264081482,1.0
-3.5617707302852204,-1.0
-3.6484615541388337,-1.0
-3.5981577583434423,-1.0
-3.4040796451598645,-1.0
-3.3423943708696457,-1.0
-3.5193132686434554,-1.0
3.514044567369748,1.0
2.5262655482278054,1.0
-3.5494779454017493,-1.0
-3.279635186669257,-1.0
3.1062619006594927,1.0
4.005007455015083,1.0
0.8068566492313923,1.0
3.5978303181756335,1.0
4.267460636379924,1.0
2.252090113499426,1.0
-3.6321411779802784,-1.0
-1.7036088314744915,1.0
-3.913305748369274,-1.0
4.545475285478483,1.0
-3.5594073169339846,-1.0
3.160655803897873,1.0
-3.6860353394414465,-1.0
4.057990851408369,1.0
4.129294322089275,1.0
-3.0538492060224836,-1.0
3.7204795813112845,1.0
3.7356986485181523,1.0
-1.8284136985157295,-1.0
2.0392686516926593,1.0
-3.4040796451598645,-1.0
2.9790616605894833,1.0
-3.300950740524624,-1.0
4.949351373888326,1.0
-3.4872871628817985,-1.0
-3.555326142329791,-1.0
-3.5405839954780083,-1.0
-3.6072332272591527,-1.0
4.177084224795405,1.0
3.5678586298209187,1.0
3.1539661627439046,1.0
-3.6914838923315503,-1.0
-3.6321411779802784,-1.0
3.633820229872272,1.0
-3.279635186669257,-1.0
-3.662375782355115,-1.0
2.191725069510516,1.0
4.339081998999837,1.0
3.618822400522299,1.0
2.9921619589112964,1.0
-3.334830779394125,-1.0
2.610517158123805,1.0
-3.687127411458167,-1.0
2.6362152060696493,1.0
3.960399193987171,1.0
1.1309400736898545,1.0
-3.6757226616334338,-1.0
3.480987833266414,1.0
-3.41238234406296,-1.0
-3.834322225600195,-1.0
-3.500383847514774,-1.0
-3.403284203796813,-1.0
2.8390098872559544,1.0
-3.279635186669257,-1.0
-3.6570397707352127,-1.0
5.488113712032433,1.0
-3.6795519976333195,-1.0
3.7541391277530263,1.0
-4.29111189782488,-1.0
3.173769335317531,1.0
-3.4283060094921116,-1.0
-4.0019015624983485,-1.0
3.8333341710174884,1.0
-3.279635186669257,-1.0
-3.4040796451598645,-1.0
1.3482714733968406,1.0
-3.765993464990513,-1.0
-3.208401371064347,-1.0
5.0004176153173505,1.0
-3.487044934471148,-1.0
1.2879657522760477,1.0
3.053279960654048,1.0
-1.5792183401656952,-1.0
3.4378516416546927,1.0
4.6808417578710975,1.0
3.13768692481413,1.0
-3.458621710414428,-1.0
-3.5407077731384033,-1.0
-3.30543932329552,-1.0
2.9800089636951013,1.0
-3.279635186669257,-1.0
-3.645192328109191,-1.0
4.278121356791629,1.0
-3.7083203238247897,-1.0
3.8456346237779253,1.0
-1.6833792037618844,1.0
2.117383325390596,1.0
-3.710424689512679,-1.0
-3.2024349824994447,-1.0
3.6205626515138194,1.0
-3.6321411779802784,-1.0
-3.8186233861052883,-1.0
-3.1360133819436755,-1.0
-3.2930191387626784,-1.0
3.592115585526437,1.0
-3.339802505220844,-1.0
-1.7750361519175155,1.0
-2.4945376487144757,-1.0
4.990727753442398,1.0
3.5784614062791635,1.0
-3.6725766561646087,-1.0
3.30777911755455,1.0
3.84537826711106,1.0
4.662429976811967,1.0
4.2114361952162565,1.0
-3.3841101400421305,-1.0
-3.772604897111575,-1.0
-3.180130662265428,-1.0
-3.5111592070196136,-1.0
3.9992928157979075,1.0
3.5108650739319716,1.0
-3.3559866524145208,-1.0
-2.2125110440514084,1.0
-3.5079873699102975,-1.0
2.7369564510343034,1.0
-3.6321411779802784,-1.0
4.344149605887115,1.0
-3.4780374900517597,-1.0
1.8787492570891828,1.0
5.039443940673361,1.0
-3.7270823706954515,-1.0
-3.6321411779802784,-1.0
-3.319786245806597,-1.0
4.085112920437318,1.0
3.3512040039032676,1.0
-3.819930997435307,-1.0
-3.4349991314753527,-1.0
-3.6098074980283794,-1.0
2.7720018651845053,1.0
-2.6785718708835318,-1.0
-3.862435367503248,-1.0
-3.221369906422654,-1.0
3.1927455853177453,1.0
-3.531007724387781,-1.0
3.6477843549642928,1.0
3.0010670608303363,1.0
0.9510358938918261,1.0
-3.6429222340419702,-1.0
-3.7147397586501056,-1.0
-2.319279412229553,-1.0
-1.8160135972691593,-1.0
4.072851908147264,1.0
-3.845453150711888,-1.0
-3.0646340645593044,-1.0
3.1213319283848846,1.0
-3.378348778555671,-1.0
-3.6096790225578506,-1.0
-1.401023420050747,-1.0
4.077423936347431,1.0
-2.4882325997929167,-1.0
3.3678737070125115,1.0
-3.7804594236096416,-1.0
-3.316252840534535,-1.0
3.5108718334785673,1.0
-3.8613017238744387,-1.0
-2.678179738623868,-1.0
-3.6326847919633933,-1.0
-3.9637293442240202,-1.0
5.284025923263581,1.0
-3.8111793337466593,-1.0
4.876599854876253,1.0
-3.537517485380963,-1.0
-3.5864815614671,-1.0
-3.4768503228146996,-1.0
3.7007351178339687,1.0
-1.7750361519175155,-1.0
4.015360279016855,1.0
-3.1718259247367837,-1.0
-3.46776237380016,-1.0
-1.279755192868946,1.0
-3.6098074980283794,-1.0
-3.949467154325998,-1.0
4.868850166930992,1.0
-3.601931354926541,-1.0
-3.529324359195872,-1.0
-3.7175914757813624,-1.0
4.126818452020956,1.0
-3.6350158347611785,-1.0
3.706031740447241,1.0
-3.279635186669257,-1.0
-3.543636841233405,-1.0
2.731577888076027,1.0
3.4894895932080936,1.0
-3.903439049308781,-1.0
-1.8284136985157295,-1.0
4.527077951375652,1.0
-3.2659922332833746,-1.0
-3.655604773460792,-1.0
-3.412495570005302,-1.0
1.6328508694678163,1.0
3.1829063299320413,1.0
-3.6321411779802784,-1.0
4.088564932325441,1.0
3.42177047548113,1.0
3.6650763217646944,1.0
-3.429266207358485,-1.0
-3.287730360081222,-1.0
3.024926709906904,1.0
3.734598598379284,1.0
5.697621439473263,1.0
-3.8185094270386126,-1.0
-3.641182177733243,-1.0
2.5638037132604783,1.0
3.368553514106282,1.0
-2.6800870732814386,-1.0
-3.4098372972465785,-1.0
3.45409749301771,1.0
3.3619280109967944,1.0
-3.451442030802794,-1.0
-3.485489054553606,-1.0
-3.2391757774209298,-1.0
-3.6098074980283794,-1.0
-2.1879626881624934,1.0
-2.2073202657046584,-1.0
3.4023008775738637,1.0
-3.531007724387781,-1.0
-3.6098074980283794,-1.0
-3.37969461277241,-1.0
3.9837137751183938,1.0
2.336511505621516,1.0
4.393295966815799,1.0
-3.6457327441679768,-1.0
3.2651382088942302,1.0
5.032353952192628,1.0
-3.4282360915420935,-1.0
3.722762050505109,1.0
3.025258683233431,1.0
-3.4412776656779305,-1.0
6.483740025523244,1.0
3.7150038506864806,1.0
2.661702919131207,1.0
-3.1575890922399275,-1.0
-3.641881936519106,-1.0
-3.9057010509062553,-1.0
3.0892553368548143,1.0
-3.464075739977438,-1.0
-3.279635186669257,-1.0
2.77528194399634,1.0
-1.3067280298190882,1.0
-3.5713572668282767,-1.0
-3.8434449111160314,-1.0
-3.4040796451598645,-1.0
5.375312903726486,1.0
-1.967182254918585,-1.0
-3.4164234208019466,-1.0
-3.7338463369256227,-1.0
4.634324032685287,1.0
3.3688004274608563,1.0
2.7249807302604854,1.0
-2.3025803154160047,-1.0
2.2616166046368487,1.0
0.46473392288925836,1.0
-3.55780446291265,-1.0
3.3740316895388576,1.0
-3.5490017275567727,-1.0
3.3168490983192287,1.0
-3.733951619540033,-1.0
3.7118062285528572,1.0
2.698900102636356,1.0
4.999392313142667,1.0
-3.1705795737609304,-1.0
2.0247988871564764,1.0
5.598886638856136,1.0
2.80934879327779,1.0
-1.9549101297619478,-1.0
4.2977813896096775,1.0
-2.418608200582147,1.0
-0.4847734132117026,1.0
1.9719146841063382,1.0
-3.976894288003617,-1.0
-3.6098074980283794,-1.0
4.023700842443793,1.0
4.5446315166108615,1.0
4.305808384193903,1.0
2.3279734694789935,1.0
3.969387148255309,1.0
4.80012106013314,1.0
4.5067031843018714,1.0
4.922969471727477,1.0
1.3540981673523163,1.0
-1.401023420050747,-1.0
3.739364911187379,1.0
-3.324069132428821,-1.0
4.712511680905132,1.0
3.740363651528103,1.0
4.103804932620885,1.0
-3.462315788291372,-1.0
-3.467576820401464,-1.0
5.159970139560835,1.0
3.8351856426558437,1.0
-3.8350177625958515,-1.0
-3.6098074980283794,-1.0
-2.072417493109606,-1.0
-2.2124425821526934,-1.0
-3.9023638899788815,-1.0
0.8220840391589883,1.0
3.3068460458914295,1.0
3.496245973959061,1.0
3.815420674767441,1.0
-3.8444065483444883,-1.0
-3.5282421294697706,-1.0
4.398188602323397,1.0
-3.6098074980283794,-1.0
2.8568679340487013,1.0
-3.6041461539239794,-1.0
4.62662899434533,1.0
3.1794147590703736,1.0
5.3706024481710415,1.0
2.591679132198314,1.0
-3.7896882542738384,-1.0
0.5247225017022505,1.0
-3.464085318258723,-1.0
7.080692824536807,1.0
3.963747081988559,1.0
5.2044627815159465,1.0
-3.749423337246231,-1.0
5.095994448068272,1.0
-3.6321411779802784,-1.0
-1.8301925790599056,-1.0
4.1611642799056225,1.0
-3.6265966778871013,-1.0
3.0237896028875926,1.0
3.472452205082469,1.0
-1.299298231650246,1.0
-3.6564828809781615,-1.0
3.988140421374136,1.0
-1.9654147476772856,-1.0
4.414587290316864,1.0
-3.4040796451598645,-1.0
-3.5514393701436617,-1.0
3.3120469336926766,1.0
5.912061564487701,1.0
3.066741948031707,1.0
-3.305183623742835,-1.0
