PC1,PC2,PC3,PC4,New_Column
11.919936962343165,1.012324314207498,1.4972814228121152,1.961181398678949,1.0
9.909619457387345,-1.2831750441507737,1.6529599175049585,0.3887224228245323,1.0
-5.255400127467274,-0.6028027548626996,-1.0888357107519329,3.2650089936807105,1.0
-4.397604023289181,0.4564781490946265,1.4554064246351486,1.459702399868907,1.0
11.46989975429618,0.3031986980547624,2.062192482412747,3.596148399251891,1.0
-4.960810408805444,-0.23336141689085235,-0.22418075214344674,0.5466537052943949,1.0
-5.3562674122629526,-0.5038045262891722,-0.3736871557300803,1.9267260069351568,1.0
-5.264410539703233,-0.6058160200101527,-1.1274586446253951,3.3646378814540245,1.0
11.75607480208489,0.39070780140100714,-1.7224417953587812,0.09668453558942613,1.0
-5.446221243078781,-0.6668098042526267,-0.6708134523286395,-2.4759032014655635,-1.0
-5.44655329609328,-0.5578265712441256,-0.3512418503755097,1.2201936314213928,1.0
-5.606943715987298,-0.5208805260415682,-1.1666471887596919,-1.2372315042403355,-1.0
-5.24579127202221,-0.2700438448862141,-0.3966504388183225,-2.3106925897767288,-1.0
-5.168105770601924,-0.01549469137396219,-0.47420984718080766,-1.5509275590393197,-1.0
9.371085768430023,0.9412537280138422,1.5546290456236644,-0.15411624698072457,1.0
-5.24579127202221,-0.2700438448862141,-0.3966504388183225,-2.3106925897767288,-1.0
-5.446221243078781,-0.6668098042526267,-0.6708134523286395,-2.4759032014655635,-1.0
-5.333049606008247,-0.6545673932641679,0.026109646726273136,0.9035291243409392,-1.0
-5.151413214409884,-0.34411236411577417,0.27112105065910547,1.2826047050191338,-1.0
10.069264065508632,2.662423300972043,-0.8379909522094405,1.7023461155063446,1.0
-5.221870674250958,-0.2979403524738844,-0.6888518345027292,-1.9410148839106642,-1.0
-4.793676993994615,-0.13078438831817238,0.6194445888370306,0.1165413137023756,1.0
3.955354143653049,1.3648590867254446,1.8391091884371673,0.8804844393968264,1.0
-5.326939247868798,-0.2820745631059804,-0.8121517283663773,0.8814284430812526,-1.0
-1.5558719003699926,1.137582650981388,11.79496871337089,-2.185954470468785,-1.0
10.62571815955646,2.414151303506807,-1.367389121903392,1.3102254995062677,1.0
-5.3198480843657405,-0.6248665331301712,-1.1414227984549408,2.6524214577250453,1.0
11.309487268205364,1.621451028477646,-1.2629147601979867,2.6680176122451456,1.0
-5.256138845131429,-0.6146195753889793,-1.0999066498961576,3.3595611810029626,1.0
-3.729655235959228,0.6746811256273116,1.9488004411374151,-1.092405675566196,-1.0
-1.5605061407504413,1.1351487681490477,11.790950355819554,-2.2257054573730746,-1.0
10.299612688037882,15.94438116721446,-4.621195683508258,-4.809938378710723,-1.0
11.00731727361801,1.6097165957878632,1.9264401797717305,1.8512041401472445,1.0
-5.279859241405811,-0.6111096897881976,-1.1379626682283759,3.20534442125808,1.0
-5.221870674250958,-0.2979403524738844,-0.6888518345027292,-1.9410148839106642,-1.0
-5.460568513063802,-0.5860048444680709,-0.860814805964937,1.0717233357831042,1.0
23.51433832647743,-11.64091231735076,-2.4535405592153343,-4.034102219118972,-1.0
9.848344051624556,-0.4468911779853117,-0.29655260724267596,2.15372223710319,1.0
-5.2630040437173315,-0.6186726438430876,-1.102451806062513,3.2819847098856902,1.0
-5.43812189757234,-0.5244071099847261,-0.6184553933173017,1.5372242350443903,1.0
-5.12469525018746,-0.5939469985687819,-0.7595708254198918,2.398286115623844,1.0
-5.32240204565674,-0.625742611264452,-1.1427501828592068,2.623663230399104,1.0
11.079810278792868,3.945540582252957,0.025075660906202245,0.7036477297338074,1.0
-5.143610706759868,-0.5133280665842865,-0.7874560673633526,2.3087536658260017,1.0
-5.221870674250958,-0.2979403524738844,-0.6888518345027292,-1.9410148839106642,-1.0
10.580607502808698,2.5760155583016107,0.5193616790119913,-1.4054980958994003,1.0
10.299612688037882,15.94438116721446,-4.621195683508258,-4.809938378710723,-1.0
-5.203317638154096,-0.5848998856138192,-1.078029460972092,3.947825355853312,1.0
-5.4960453142769925,-0.4288093249571618,-0.9715988347230599,-1.2900752555391994,-1.0
-5.446221243078781,-0.6668098042526267,-0.6708134523286395,-2.4759032014655635,-1.0
9.447019704782003,1.0529830920249816,0.7242611704757375,1.471131019537857,1.0
9.738041756216322,-1.8067490797864276,0.019034511799759946,0.42518273641195703,1.0
10.755360874472828,0.4634938589490485,-1.055154672432658,1.4339842341519875,1.0
-3.9633158775514428,0.7343281066711521,1.8968313950062645,3.2939123651988833,1.0
-4.631513673477255,-0.7105545771433582,-1.1359437665439962,-1.3933815910741492,-1.0
